AAN,ACIW,ACLS,ACXM,ADBE,ADI,ADP,ADSK,AGYS,AMD,ARRS,ASGN,ATU,ATVI,AVID,AZPN,BBOX,BBSI,BCOR,BHE,BLKB,CA,CACI,CALD,CAMP,CCMP,CCRN,CDNS,CERN,CEVA,CHKP,CMTL,CPSI,CRAY,CREE,CRM,CRUS,CSGS,CTG,CTSH,CTXS,CVG,CW,DDD,DIOD,DMRC,DOV,DOX,DSPG,EA,EFII,EPAY,ETN,FISV,FNSR,FORM,GHM,HHS,HSII,HSTM,IDTI,INTC,IPG,ITW,IVAC,JBL,JCOM,JKHY,JNPR,KAI,KELYA,KFRC,KFY,LECO,LPSN,LRCX,MAN,MCHP,MDCA,MDRX,MGRC,MIND,MOSY,MPWR,MRVL,MSCC,MSFT,MU,MXIM,NATI,NSP,NTAP,NTCT,NUAN,NVDA,NVEC,OCLR,OMC,OMCL,ORCL,PDFS,PEGA,PLAB,PLUS,PLXS,PNR,POWI,PRFT,PRGS,QCOM,QSII,RCII,RHI,RHT,RMBS,RSYS,SANM,SCSC,SGMS,SIGM,SLAB,SMTC,SNPS,SNX,SONS,SPA,SPRT,STX,SXI,SYNA,SYNT,TBI,TECD,TNC,TTEC,TTWO,TWIN,TXN,TZOO,UIS,UTEK,VDSI,VECO,VRNT,VRSN,VSAT,XLNX,YHOO,ZBRA
17.24551873,12.52,30.56,21.77201109,40.27,25.24037367,39.03545991,42.21,20.63855672,14.94,14.73,13.14,26.03744405,7.897930611,33.71,12.86,34.68819061,19.437347,8.469507194,22.05,19.95794204,21.47455956,45.84,7.75,8.89,21.507592,20.48,20.62,13.0675,7.08,24.31,26.84498201,19.15990537,13.61,17.27,12.4075,8.06,24.36266608,4.411139875,23.42,25.13824328,25.13850514,33.77241865,12.88666667,23.94,11.70545503,27.52049635,32.53671229,20.72,50.01,23.35,13.03,29.02416221,27.36,26.16,44.04,5.687678001,19.65133777,37.67784987,4.62,16.07,15.51322518,10.8887666,40.8830468,30.21,22.04822112,21.0013843,20.95146382,18.84906962,25.60129207,28.20130301,12.03425279,23.38168732,28.38198609,6.04,43.43851555,66.51213813,24.44159777,4.160772178,14.30612933,22.78121607,13.44,80.4,12.66052956,17.95259643,18.18,22.54150444,12.32,21.34552516,15.64805288,30.24805852,36.8962941,8.99,14.46,20.27887581,19.65458465,12.85,41.90214676,20.9,15.27410819,12.48,4.543659134,15.38,5.171764706,17,26.56656947,22.81709703,20.49,18.8994163,34.47028533,17.44691862,25.91679316,34.22489446,24,22.64,16.12,22.8,29.33,34.14,26.24,31.99,14.56,26.16,19.67371749,37.85,8.41,18.21,18.90970618,24.60019467,17.02666667,18.035,18.96,38.45,26.39865165,31.34850267,20.21875347,18.31059388,24.65195383,33.91,92.8,13.38,15.13,20.61,30.15,22.24264118,33.68,20.17693307,31.91,40.83
17.400709,12.56666667,30.8,22.32220632,40.74,25.23272043,38.82863938,42.19,21.79856928,14.92,14.79,13.31,26.40052589,8.030476901,33.57,12.97,34.61091494,19.5432504,8.593682806,22.24,20.54644546,21.79495582,46.36,7.77,9.02,22.0103311,20.75,20.94,13.2875,7.07,24.23,27.29455736,19.49604406,13.71,17.39,12.3575,8.26,24.04726083,4.291171635,23.645,25.39418467,25.43990347,33.85512661,12.73333333,24.45333333,11.77261747,27.83367412,32.76246572,20.95,51.8,23.77,12.99,29.08624208,27.515,27.28,44.04,5.639319718,19.4748076,37.85350418,4.55,16.37,15.47668909,11.08832169,41.48987413,30.25,21.92337276,21.08936664,21.15266786,19.11711124,23.78004277,28.41414303,12.14803118,23.71445306,29.19613418,6.06,42.37248079,66.90570108,24.59766572,4.144391185,14.40299906,23.04838089,13.83,81.9,12.80828191,17.97072121,18.2,22.61209371,12.1,21.4493458,15.65370812,30.37105144,37.33893896,8.98,15,20.45860912,19.61848808,13.7,42.50977186,21.13,15.53020102,12.46,4.504989694,15.42,5.176470588,17.45,26.68813705,22.6750819,20.71,18.83331131,34.62435153,17.91834421,25.91679316,34.01837204,24.37,22.18,16.65,22.8,29.76,34.6,27.54,32.04,14.4,26.66,19.53600146,38.45,8.49,18.15,19.1163307,24.98457272,17.69333333,18.13,19,38.21,26.8925619,32.80747736,20.12875902,19.59374692,24.86819903,34.99,93.8,13.58,18.45,20.39,30,22.35334345,35.3,20.1535621,32.01,41.08
16.3337759,12.50666667,30.44,22.00780904,40.95,25.50058371,38.92055961,42.02,21.61490063,14.56,15.26,13.43,26.25131418,7.984771284,33.82,12.99,34.4563636,19.55139681,8.454898298,22.15,20.20528406,21.77893601,46.73,7.97,8.98,22.09297315,20.2,21.16,13.2425,7.07,24.5,27.69079325,19.48286215,14.11,17.97,12,8.27,24.49647437,4.281943309,23.645,25.78609493,25.42106608,33.9286448,12.82,24.67333333,11.66707649,27.82584467,33.02584471,20.87,52.55,23.92,12.99,29.49889058,27.4,27.36,43.58,5.687678001,19.4677464,37.74172416,4.33,16.33,15.25747253,11.03626384,41.56767251,30.57,22.33953397,21.12455957,21.15266786,18.71504881,23.78004277,28.76444224,12.09551808,23.73402752,29.27450137,6.04,42.86228055,67.20515115,24.4551689,4.193534164,14.39790066,22.86786412,14.26,82.1,12.62359147,18.08853229,18.3,23.01994278,11.97,21.55316645,15.61412143,30.54324153,36.97929001,9,14.98,20.1549218,19.48312592,13.65,42.4777916,20.77,15.73141682,12.32,4.548492814,15.7,5.157647059,17.23,26.79349563,23.85854129,20.39,19.09773127,34.09728295,17.7556398,25.54413339,34.06793742,23.95,21.95,16.31,23.1,29.72,34.33,27.36,31.61,14.29,26.82,19.83110723,38.05,8.4,18.18,19.26595535,25.22917692,17.7,18.7,19.15,38.18,26.66263816,32.6032209,19.81877813,19.20452383,24.81213546,34.45,93.5,13.7,18.34,20.13,30.3,22.38740569,35.54,20.06786857,31.65,41.6
16.17211937,12.41333333,31.04,21.79166092,40.81,28.16390998,38.99715981,42.13,21.45056551,14.54,15.02,13.43,26.25131418,8.062470833,33.9,12.87,34.12150235,19.51881115,8.385506045,22.11,19.98352914,21.65878741,47.19,8.17,8.97,22.27203091,20.23,21.07,13.33,7.05,24.04,27.83557175,19.31808828,13.98,18.51,11.785,8.5,24.44868569,4.263486657,23.595,25.79409309,25.17617993,34.03892209,13.12666667,26.08,11.48477842,27.47351968,33.5526027,20.79,53.04,24.15,12.49,30.43739205,27.445,27.44,44.53,5.617000511,19.61603174,37.38243125,4.09,16.96,15.3232375,11.10567431,41.12422176,30.21,22.76401841,21.26533132,21.26639188,18.66718423,23.82722539,28.7377343,12.06926153,23.98849544,28.36892489,6.05,43.1792098,67.47037835,25.27622201,4.177153171,14.44888472,23.00505686,14.33,82.3,12.83598548,18.28790489,19.92,23.05131578,12.16,23.2489037,15.54625853,30.80562642,36.77641111,8.99,14.87,20.28507351,18.82436344,13.9,42.55774227,20.65,15.79544002,12.58,4.577494893,15.88,5.138823529,17.21,26.6151965,24.47394017,20.1,19.05145778,34.69733026,17.66802974,25.41709029,34.46446046,23.65,21.9,16.61,23.04,29.67,34.54,27.79,32.14,15.28,26.13,19.94914953,37.7,8.35,19.32,19.61507954,25.3340073,17.79333333,19.29,19.5,38.36,26.53490275,32.6129474,19.82877751,19.88887212,25.70114354,35.75,91.9,13.95,18.87,20.39,30,22.42998349,35.18,20.55865883,31.6,41.65
16.17211937,12.29,31.08,21.80148584,40.63,28.27870852,39.20398034,42.47,21.46989906,14.69,15.29,13.3,26.16676087,8.103605888,33.86,12.81,34.27605369,19.69803229,8.48411609,22.1,19.76177423,21.6427676,47.51,8.01,8.64,22.71278848,19.79,20.97,13.5675,7.22,24.15,27.75937254,19.33127019,14.11,18.52,11.86,8.91,24.38178155,4.245030005,23.6475,26.44194473,25.27978561,33.76322887,12.93333333,26.94,11.29288571,27.16034192,33.39269403,21.08,53.19,24.22,12.61,30.68936327,27.345,27.2,45.38,5.620720379,19.5736645,37.72575559,3.9,17.06,15.16978591,11.43537401,41.05420322,30.33,23.00539191,20.99258607,21.42385591,18.93522585,23.42145482,28.85346867,12.18303992,23.95913376,28.56919661,6.03,43.97633489,67.16237257,25.43907552,4.248137473,14.36221181,21.95083894,14.51,83.1,12.4666046,18.19728098,21.45,22.66699647,12.38,23.11739754,15.51798233,30.83022501,36.97006824,8.68,15.07,20.2354919,20.16896083,13.95,42.4897842,20.91,15.38386226,12.48,4.524324414,15.99,5.002352941,17.2,26.607092,24.75797043,19.68,19.07789977,35.15952886,17.83907796,25.70505466,34.40649524,23.6,21.79,16.55,23.34,29.77,34.32,27.98,32.18,15.3,26.37,19.56551204,37.35,8.25,19.11,19.94995376,24.60893054,17.64,19.335,19.52,38.52,26.27943193,32.38923795,19.78877998,19.58519257,25.79725252,35.75,93,13.7,18.3,20.6,30.2,22.29373454,35.6,20.61319108,32.1,42.18
16.2497145,12.09666667,30.92,21.42813907,40.74,27.99553878,39.2652605,42.18,21.47956583,15.68,13.91,13.29,26.29110397,8.035047462,33.62,12.6,33.81239966,19.89354626,8.524290552,21.96,19.95367752,21.46654965,48,7.97,9.04,23.15354605,19.88,20.71,13.485,7.2,23.86,27.24883783,19.10717773,13.68,18.19,11.725,8.93,24.22885779,3.940495244,23.5075,25.9700528,25.11024904,33.1934629,12.6,26.24666667,11.15856082,27.05855914,33.06347028,21.05,51.96,23.96,12.61,30.45930259,27.09,26.64,46.59,5.680238265,19.6866438,37.39041554,3.85,16.89,15.23555087,11.43537401,40.92194598,29.65,22.84725065,20.4558938,21.23139987,18.7724863,23.35539915,28.69322109,12.04300498,23.85147425,28.26878903,6.06,44.68702473,66.18702091,25.22872307,4.177153171,13.9798313,22.48516857,14.63,84.1,12.26344512,17.99790838,20.99,22.80033174,12.34,22.93052038,15.54060329,30.55144106,36.56431044,8.73,14.9,19.92560688,24.33811515,13.5,42.48178913,20.38,15.38386226,12.18,4.485654974,16.12,5.082352941,17.31,26.52604694,24.14257154,20.01,19.05145778,34.58388888,17.83073414,25.53566385,34.13323066,23.79,21.41,16.48,23.46,29.57,33.7,29.72,32.08,15.19,26.29,19.32942743,39.75,8.21,18.3,20.0639535,24.67008159,17.44666667,19.105,19.29,38.16,27.65045868,31.97099854,19.23881388,19.55525233,25.44485292,35.85,92.6,13.56,18,20.82,31.3,22.20006338,35.4,20.51970722,32.12,41.79
16.00399657,11.76666667,29.4,20.87794385,38.92,27.44450576,38.20051777,40.8,20.76422475,15.08,13.06,12.62,26.11204991,7.779096007,32.42,12.01,32.55881654,19.69747024,8.41837606,21.6,19.5941518,20.97794535,46.58,7.59,8.66,22.80231736,19.25,20,12.825,7.14,22.55,26.51732541,18.51399181,13.53,17.22,11.25,8.68,23.26352657,4.2081167,22.105,25.26621398,24.16837923,31.76904796,12.32666667,24.92,10.41017927,26.25212639,32.40502279,20.64,50.64,22.85,11.61,29.21770532,26.44,25.28,43.34,5.676518397,19.53835846,35.97719676,3.31,16.3,14.63635895,11.20111369,39.98058563,28.4,22.22300883,20.24473619,20.52281174,17.73861148,21.89273779,27.24209014,11.99049187,22.94126206,27.00620643,6,42.91030013,63.91975611,24.46195446,4.280899459,13.59235239,21.48149534,13.74,77.5,11.99564398,18.54165184,20.25,21.85914157,11.9,22.2176186,15.22390977,29.3297114,34.81217451,8.2,14.14,19.32442994,22.53328644,13.25,41.22656359,19.61,14.89911511,11.29,4.11346162,15.64,5.030588235,16.65,25.32658011,23.66918779,18.46,18.50939687,32.63770841,16.88788297,24.03655523,32.75034625,22.85,20.2,15.85,21.9,28.15,32.81,27.07,30.94,14.42,25.58,18.59166302,38.3,8.1,17.82,18.95958106,24.28570355,16.4,18.66,18.34,37.21,26.71025761,30.68710082,18.24887492,18.43035483,24.56385393,33.47,87.3,13,17.46,19.46,31,21.39108524,33.71,20.23925564,30.95,40.01
15.44143185,11.76666667,29.12,20.98601791,39.25,27.78890139,38.10859754,41.15,20.30021973,15.07,13.14,12.26,25.9628382,7.641979156,33.4,12,32.52447179,19.90988592,8.327070462,21.49,19.58559166,20.85779675,46.5,7.46,8.89,22.54061755,19.05,19.94,13.0275,7.23,22.58,26.17442896,18.96876768,13.37,17.6,10.81,8.67,23.56937409,4.318856614,22.55,25.75410225,24.24372882,32.14582869,12.1,25.02666667,10.4197739,26.3773975,32.59315065,20.59,50.42,22.82,12.24,29.57922923,26.48,25.52,42.75,5.63559985,19.43925085,36.59198685,3.75,16.22,14.51213623,10.92347184,40.17508157,27.27,22.23965528,21.15095428,20.52281174,18.10238225,22.10034133,27.39343509,11.90297004,22.58892186,27.16729455,5.84,42.8910923,63.56897174,24.15660413,4.193534164,13.80648547,21.49593668,13.68,77.7,11.71860832,18.59602618,20.26,22.09443912,11.86,22.66750807,15.1730126,29.10012461,35.66057717,8.63,14.09,19.21287133,22.85815561,13.1,41.42244274,19.41,15.02716153,11.39,4.272973058,15.42,5.054117647,16.4,25.29416209,24.47394017,19.43,18.54244936,32.7756382,17.07561882,23.98573798,32.3528705,22.45,19.92,15.72,22.26,27.66,32.7,28.19,30.2,14.33,25.58,18.59166302,38.45,8.04,17.79,19.16620558,24.51283603,16.36,17.94,18.34,37.28,26.30853533,30.61901533,17.79890266,18.53728425,24.7961173,33.61,84.9,13.24,17.59,19.59,31.38,21.54436531,34.16,19.95880406,30.86,39.61
15.51902698,11.66333333,28.96,21.10391689,39.26,27.66644961,38.11625756,40.32,20.3098865,14.79,13.13,12.19,25.60970381,7.669402527,32.75,11.87,32.85933304,19.89354626,8.48411609,21.07,19.73967412,20.72162834,46.63,7.45,8.82,22.37533346,18.91,20.01,13.0275,7.2,22.5,26.15918911,18.63262899,13.24,16.8,11.09,8.46,23.6553937,4.235801679,22.3425,25.14624145,23.93291178,32.55936851,12.62,24.62,10.33342218,26.54181582,32.56493147,20.28,49.81,23.23,12.01,29.58288099,26.31,25.44,43.53,5.650479322,19.79320662,36.29656823,3.65,16.31,14.31484133,10.80200352,40.08950336,25.74,22.07319079,21.23013838,20.49656774,17.89177812,21.90217431,27.45575359,11.80669601,22.68679414,27.03668256,5.8,42.53574737,63.56897174,23.99375061,4.100708538,13.46489222,21.19988919,13.52,79.2,11.96794042,18.48727749,20,22.0316931,11.86,22.60521568,15.13908115,29.26411517,35.18104523,8.48,14.09,18.97735872,22.07305512,12.85,41.31850686,19.88,15.33813139,10.82,4.263305698,15.5,5.04,16.56,25.57781978,23.66918779,19.3,18.48956537,32.61289902,16.90039869,24.4939104,31.98851772,22.71,20.31,15.69,22.14,27.49,32.68,27.38,30.05,14.22,24.88,18.39492585,37,8.04,17.88,18.83133136,24.23328836,16.28666667,17.77,18.37,37,25.89826578,33.93575111,17.05894828,18.41324612,24.65996291,34.27,83.7,12.86,17.1,19.57,31.9,21.02491619,33.61,19.87311052,30.86,40.1
15.2991741,10.4,28.92,20.95654317,38.66,27.0541907,37.28897544,39.79,20.21321879,14.18,12.96,11.76,25.05762047,7.472868374,32.95,11.43,31.69161177,19.6893004,8.527942776,20.39,19.26030649,20.41725189,46.41,7.83,8.53,21.86570752,18.12,19.65,12.6675,7.28,22.22,25.90773172,18.11853452,13.2,16.68,10.66,8.42,23.38777713,4.2081167,21.7325,25.00227442,23.58441995,31.82418661,12.35333333,23.78,10.62126124,26.0407314,32.08520544,19.78,49.1,22.64,11.85,29.11545613,25.92,24.96,42.16,5.617000511,19.61622873,36.04905534,3.62,15.77,14.04447424,10.68921152,39.59937358,27.01,21.93169598,20.84301609,20.09415967,17.61416358,21.54358636,27.21538221,11.40409556,22.3931773,26.59695552,5.8,41.77703795,61.87493992,23.86482492,3.986041588,13.00093721,20.94716571,13.52,75.3,11.99564398,17.97072121,19.49,21.77286581,11.83,21.85770702,14.95245819,28.35115374,34.41563848,8.35,13.97,18.45055418,22.83108318,12.55,41.22256606,18.99,15.28325436,10.35,4.060291141,15.12,5.04,16.22,25.13207197,23.00645053,18.71,18.29125041,32.10865969,16.49572363,23.74012132,31.30949663,22.01,19.62,15.13,21.42,27.12,33.27,26.75,29.59,13.91,24.6,17.99161464,36.65,8.34,17.94,17.55595931,23.59557025,15.89333333,17.32,17.95,36.66,26.01792773,33.0700928,17.08894643,16.93762013,24.63593566,33.17,82.8,12.51,16.6,18.81,32,20.78648052,32.62,19.70951377,30.42,39.23
15.2991741,10.29666667,28.88,20.63232098,38.52,26.86285979,37.12811503,38.83,19.72021345,13.95,12.79,11.61,24.45579989,7.486580059,32.78,11.7,31.64009466,19.63211156,8.61559615,20.16,19.0035024,20.25705376,46.3,7.65,8.43,21.72797078,18.12,19.59,12.7725,7.22,21.82,25.30575795,17.79557774,12.87,16.12,10.3925,8.4,23.16794923,4.245030005,21.372475,24.95428541,23.62209475,31.60363203,12.58666667,23.27333333,10.42936854,25.78235974,31.78420088,19.53,48.95,22.24,10.92,28.98764465,25.685,24.56,42,5.613280643,19.55251669,36.52012827,3.56,15.59,13.96402176,10.5590669,39.06256479,27.02,22.01492822,20.86941079,19.91045163,17.20252824,21.10006969,26.90378967,11.13277786,22.05062433,26.17028967,5.83,41.76551325,62.99573875,24.04803512,3.986041588,12.81739456,20.57169083,13.03,73.1,11.67243571,17.30010428,19.11,21.6080791,11.67,21.91999941,14.79976667,28.63079958,33.93610654,8.53,13.65,17.82582598,21.48648579,12.3,41.12662525,19.26,14.97228449,10.46,3.958783862,15,4.988235294,15.92,24.68632416,22.72242028,18.25,18.02021995,31.83214134,16.14528337,23.24888798,30.99482833,21.71,19.25,15.05,21,26.08,31.72,25.53,28.9,13.79,24.33,17.98177778,33.35,8.2,17.28,17.54883433,22.85302176,15.62,16.8,17.71,36.35,25.58201633,33.5175117,17.47892238,16.72803847,24.74806281,33.77,81,12.72,15.88,18.8,31.9,20.57273998,31.88,19.30441704,30.31,38.85
15.68068351,10.31,29.64,20.99584283,39.04,27.45981223,37.20471522,39.34,20.05855045,14.09,13.38,12.25,24.86861896,7.619126348,33.79,12.04,31.94061116,19.51773388,8.955252971,20.55,19.42294908,20.35317264,47.35,7.51,8.52,22.36155979,18.34,19.89,13.03,7.21,21.7,25.71723369,17.82853251,13.08,16.5,10.7875,8.54,23.58848956,4.235801679,22.4625,25.05026343,24.10244835,32.00798208,13.3,23.97333333,10.27585437,26.05639028,32.07579905,19.62,49.64,22.61,11.09,29.53905991,26.07,25.2,43.44,5.542603153,19.62330785,36.95127976,3.7,16.12,14.17600417,10.74994568,39.31151959,26.21,22.06486757,21.37970836,20.16414368,17.71946565,21.59076899,27.34001922,11.29031717,22.26594334,26.15722847,6.41,42.01713587,63.30374454,24.66552135,3.898676293,12.82249297,21.15656516,13.44,76.7,11.86636067,17.43604014,19.8,21.82776857,11.71,22.30759649,15.08252874,29.06671811,34.40641671,8.9,14.16,18.87819551,22.13622413,12.55,41.79021582,19.71,15.43873929,10.66,4.195634179,15.31,4.992941176,16.03,24.3135169,22.76975865,19.07,18.47634437,32.16558994,16.36639449,23.7147127,31.83118357,22.12,19.82,15.67,21.3,26.03,32.36,27.97,29.64,13.96,25.45,18.18835182,34.9,8.2,17.7,17.66283407,23.89258964,16.04666667,17.375,18.15,37.06,26.71025761,34.55824697,17.60891437,16.83924506,25.10847149,35.42,83.3,12.9,16.99,19.47,31.7,20.88015168,33.05,19.60823959,30.8,39.1
15.40586741,10.19666667,29.68,20.92706842,38.74,27.28378779,37.05917485,38.94,20.55155578,14.1,13.05,12.16,24.68956491,7.568850169,33.25,11.97,31.28806104,18.81512814,8.977166314,20.48,19.39726867,20.15292497,47.45,7.48,8.52,22.34778612,18.11,19.65,12.975,7.2,21.8,26.38016683,18.27671744,13.25,16.14,10.6825,8.41,23.30175751,4.152746744,22.43,25.19423046,24.02709876,32.32043439,12.61333333,23.9,10.17990802,26.00941362,31.92529677,19.3,50.18,22.51,11.27,29.53175639,25.825,25.2,43,5.602121039,19.63038696,36.85546832,3.75,16.03,13.97140205,10.61112475,39.50601553,26.52,21.55715089,20.87820903,20.06791566,17.32697613,21.93048389,27.47355888,11.08901694,22.33445394,26.16593594,6.74,42.56455913,62.67062153,24.59766572,4.018803574,12.98564199,20.86051766,13.55,74.7,11.8755952,17.24572993,20.09,21.65521704,11.44,22.03766281,14.83369812,29.3299142,33.63178819,8.67,13.93,18.34519327,22.93034876,12.55,41.65798099,19.47,15.08203856,10.8,4.214968898,15.48,5.049411765,16.14,24.28920339,22.72242028,18.71,18.23836641,32.27945043,16.27878442,23.33358339,31.75665686,21.7,19.95,16.16,21.72,25.97,31.69,28.11,29.57,13.85,25.35,18.07030951,34.05,8.13,17.7,17.59870921,23.16751288,15.78666667,17.365,18.26,38.04,26.64187935,35.00566588,18.94883176,17.17286485,24.94028077,34.42,82.1,12.78,16.81,19.09,31.75,20.86312056,32.79,19.52254605,30.39,39.07
15.39939707,9.666666667,29.76,21.03514248,39.08,27.41455306,37.41321889,38.53,21.13156206,14.19,13.31,13.12,24.60003788,7.843083871,33.54,12.03,30.72137278,18.67624096,9.12325527,20.44,19.39726867,20.28108348,47.62,7.51,8.56,22.45797551,17.86,20.03,13.24,7.19,21.65,26.95928083,18.46126417,13.26,16.43,10.92,8.16,23.38777713,4.180431722,22.755,25.41817918,24.30024101,32.32962416,12.72,24.17333333,10.13193484,26.34607972,32.03817348,19.36,50.32,22.66,11.07,29.78737936,25.9,25.68,45.36,5.542603153,19.65162431,37.25468266,3.82,15.88,14.05178145,10.66318259,39.78608969,26.57,22.08983724,21.19494545,20.05041966,17.6237365,21.89273779,27.6605144,11.09776912,22.27573057,26.344439,6.65,43.40009988,63.55186031,24.89623049,3.953279602,13.08251172,20.86051766,13.51,75.2,11.84789163,17.01917016,19.63,21.42776275,11.33,22.52908054,15.02597633,29.63423467,34.7845092,8.64,14.01,19.10131272,22.64157616,12.2,42.13082071,19.37,15.26496201,10.48,4.214968898,15.43,5.082352941,16.07,24.49992053,22.24903652,19.11,18.20531392,32.72675952,16.28712824,23.44368741,31.97195623,22.3,20.04,15.71,21.96,25.87,31.65,27.99,29.65,14.04,25.15,18.06047265,34.1,8.13,17.58,17.31370987,22.92290867,15.6,17.625,18.37,35.8,27.07779075,35.17101634,19.45880032,17.75028372,25.38878935,35.51,83.5,12.78,17.14,19.29,31.9,20.95679171,33.16,19.60823959,30.71,38.91
15.59997746,9.89,29.72,21.06461723,39.17,27.91453789,37.53636464,38.54,21.16056237,14.2,13.45,12.58,24.77909193,7.89336005,33.45,11.96,30.55823525,19.019374,9.221865315,20.39,19.44862948,20.33715283,47.73,7.77,8.55,22.85052522,17.95,20.46,13.4525,7.25,21.56,27.34789681,17.64398578,13.09,16.25,10.7425,8.12,23.45468127,4.189660048,22.88,25.59413888,24.09302965,33.16589358,12.50666667,24.38666667,10.0647724,26.32259139,32.35799083,19.43,50.83,22.78,11.05,30.32053584,25.975,25.52,45.9,5.598401171,19.67994077,37.4143684,3.82,16.14,13.95678761,10.78465091,39.58381391,26.69,21.88175663,21.23013838,20.24287569,17.52800735,22.63822325,27.90978843,11.39534337,22.05062433,26.33573153,6.5,43.70742522,64.14220473,25.07944069,4.160772178,12.98054358,20.98326906,13.51,75.2,12.06028563,16.89229669,20.39,21.39638974,11.42,22.85438524,15.06556302,29.90565564,34.7568439,8.82,14.13,18.90918401,23.30936279,12.05,42.51550387,19.41,15.21008498,10.54,4.176299459,15.32,5.058823529,16.12,24.41887548,22.43839002,19.7,18.27141891,32.65356349,16.30798778,23.63001729,31.58276122,22.67,20.3,15.91,22.8,26.2,32.07,28.09,29.99,14.3,25.68,17.90308291,35.65,8,17.28,17.28520994,22.91417281,15.78,17.235,18.4,36.47,27.19745271,35.47253777,20.26875039,17.75028372,25.99747957,34.96,83.4,12.99,16.95,19.18,31.85,20.93124503,33.27,19.98217503,29.12,38.61
15.57086095,9.92,29.82,21.20707849,39.405,27.97992052,37.75571801,38.5,21.4215652,14.185,13.31,12.685,24.81888172,7.895645331,33.395,12.045,30.63980401,19.068393,9.262039778,20.4,19.42722914,20.45329647,47.62,7.74,8.735,22.80231736,17.925,20.39,13.4475,7.23,21.57,27.80509207,17.61432649,13.17,16.8,10.78625,8.145,23.51202768,4.171203396,22.91125,25.74610408,24.097739,33.2623862,12.45666667,24.45666667,9.925650184,26.46352138,32.76716891,19.45,50.91,22.935,11.225,30.23654544,25.935,25.24,46.07,5.607700841,19.69763856,37.45029769,3.865,16.24,14.09562477,10.84538506,39.6227131,26.775,21.73610021,21.48088805,20.34347771,17.59501775,22.86469985,27.96320429,11.46098475,22.14849661,26.40974499,6.65,44.07237406,63.66736248,25.09301181,4.223565984,12.77915651,21.11685147,13.38,75.7,12.28653142,16.99198299,20.375,21.45913575,11.41,22.85438524,15.09949446,30.00435417,35.00583164,8.725,14.075,18.85340471,24.19824093,12.1,42.37124769,19.47,15.41130078,10.54,4.13763002,15.39,5.025882353,16.245,24.41482322,22.58040515,19.87,18.32760815,32.64136415,16.28087038,23.69777362,31.31363701,22.805,20.415,15.915,22.71,26.12,32.135,28.225,30.065,14.14,25.92,17.82930647,36.2,8,17.22,17.42058463,23.15440908,15.79333333,17.27,18.46,36.175,27.30856738,35.28287107,20.16875655,17.85721314,26.0495386,35.105,83.95,13.125,17.025,19.315,31.925,20.78648052,33.415,20.17693307,29.555,38.455
15.54174444,9.95,29.92,21.34953976,39.64,28.04530315,37.97507138,38.46,21.68256803,14.17,13.17,12.79,24.85867152,7.897930611,33.34,12.13,30.72137278,19.11741201,9.30221424,20.41,19.4058288,20.56944012,47.51,7.71,8.92,22.7541095,17.9,20.32,13.4425,7.21,21.58,28.26228734,17.58466719,13.25,17.35,10.83,8.17,23.56937409,4.152746744,22.9425,25.89806928,24.10244835,33.35887883,12.40666667,24.52666667,9.786527973,26.60445138,33.17634699,19.47,50.99,23.09,11.4,30.15255503,25.895,24.96,46.24,5.617000511,19.71533635,37.48622698,3.91,16.34,14.23446192,10.90611922,39.66161229,26.86,21.59044378,21.73163771,20.44407973,17.66202816,23.09117645,28.01662015,11.52662613,22.24636889,26.48375845,6.8,44.4373229,63.19252023,25.10658294,4.28635979,12.57776945,21.25043388,13.25,76.2,12.51277721,17.09166929,20.36,21.52188177,11.4,22.85438524,15.13342591,30.10305271,35.25481938,8.63,14.02,18.7976254,25.08711907,12.15,42.2269915,19.53,15.61251657,10.54,4.09896058,15.46,4.992941176,16.37,24.41077097,22.72242028,20.04,18.38379739,32.62916481,16.25375298,23.76552994,31.0445128,22.94,20.53,15.92,22.62,26.04,32.2,28.36,30.14,13.98,26.16,17.75553003,36.75,8,17.16,17.55595931,23.39464536,15.80666667,17.305,18.52,35.88,27.41968205,35.09320436,20.06876272,17.96414256,26.10159763,35.25,84.5,13.26,17.1,19.45,32,20.64171601,33.56,20.37169111,29.99,38.3
